visit_date,air_store_id,visitors,air_res_visitors,air_genre_name,air_area_name,latitude,longitude,day_of_week,holiday_flg,hpg_store_id,hpg_res_visitors,tot_Res
2016-01-22,air_3e6cea17a9d2c0f1,21,0,Izakaya,Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike,34.7569503,134.8411775,Friday,0,hpg_47c5b2b16a840e89,4,4
2016-01-22,air_54d6c25d33f5260e,61,0,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283,Friday,0,hpg_62b71ee3f3c120c4,10,10
2016-01-22,air_54ed43163b7596c4,19,15,Izakaya,Tokyo-to Chuo-ku Tsukiji,35.6706505,139.7718614,Friday,0,hpg_583dddac1a035048,4,19
2016-01-22,air_5e70fe82f9e4fab6,10,0,Yakiniku/Korean food,Osaka-fu Osaka-shi Kyutaromachi,34.6812614,135.5098009,Friday,0,hpg_0a8cb1f2f6e27889,4,4
2016-01-22,air_622375b4815cf5cb,79,2,Izakaya,Fukuoka-ken Kitakyushu-shi None,33.8664649,130.7649232,Friday,0,hpg_ab64d4038f396dc3,2,4
2016-01-22,air_683371d9baabf410,39,0,Japanese food,Hyogo-ken Himeji-shi Yasuda,34.815149,134.6853528,Friday,0,hpg_7dae95f9d3db1734,6,6
2016-01-22,air_6b15edd1b4fbb96a,52,23,Italian/French,Shizuoka-ken Hamamatsu-shi Motoshirocho,34.7108955,137.7259397,Friday,0,hpg_babe2c3d962d7bb6,5,28
2016-01-22,air_6c91a28278a16f64,8,7,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Friday,0,hpg_945c2807cef88022,4,11
2016-01-22,air_96743eee94114261,19,10,Japanese food,Niigata-ken Niigata-shi Gakkochodori 1 Bancho,37.9163674,139.0363265,Friday,0,hpg_a9d42bc9b56916f4,3,13
2016-01-22,air_97159fc4e90053fe,27,0,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Friday,0,hpg_dc52241f21eb95f6,10,10
2016-01-22,air_ba495cccc8f0f237,24,0,Bar/Cocktail,Tokyo-to Chuo-ku Ginza,35.6721142,139.7708253,Friday,0,hpg_eaa312b3100ae94b,3,3
2016-01-22,air_c225148c0fcc5c72,14,0,Cafe/Sweets,Hyogo-ken Kobe-shi Kumoidori,34.6951242,135.1978525,Friday,0,hpg_ee424bb170e133f1,3,3
2016-01-22,air_c6a164dd4060e960,28,0,Dining bar,Osaka-fu Osaka-shi Ogimachi,34.7053617,135.5100252,Friday,0,hpg_8ce73856596a7794,2,2
2016-01-22,air_d00161e19f08290b,41,0,Dining bar,Tokyo-to Shinjuku-ku Kabukicho,35.6938401,139.7035494,Friday,0,hpg_05fada27f04e4383,29,29
2016-01-22,air_db80363d35f10926,3,35,Dining bar,Hokkaido Asahikawa-shi 6 Jodori,43.7706355,142.364819,Friday,0,hpg_878cc70b1abc76f7,21,56
2016-01-22,air_ef789667e2e6fe96,16,0,Dining bar,Tokyo-to Machida-shi Morino,35.546631,139.4386186,Friday,0,hpg_f76ad2d2d0134bdd,8,8
2016-01-22,air_fe22ef5a9cbef123,25,14,Dining bar,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Friday,0,hpg_ee8cad9cd96718da,3,17
2016-01-23,air_32460819c7600037,35,13,Dining bar,Osaka-fu Osaka-shi Shinmachi,34.6762311,135.4860587,Saturday,0,hpg_ac318be70910278f,4,17
2016-01-23,air_622375b4815cf5cb,42,31,Izakaya,Fukuoka-ken Kitakyushu-shi None,33.8664649,130.7649232,Saturday,0,hpg_ab64d4038f396dc3,3,34
2016-01-23,air_638c35eb25e53eea,18,0,Italian/French,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Saturday,0,hpg_f07ec7b288165b27,3,3
2016-01-23,air_63b13c56b7201bd9,23,0,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5869938,130.3948938,Saturday,0,hpg_4bc649e72e2a239a,21,21
2016-01-23,air_683371d9baabf410,118,0,Japanese food,Hyogo-ken Himeji-shi Yasuda,34.815149,134.6853528,Saturday,0,hpg_7dae95f9d3db1734,6,6
2016-01-23,air_6b15edd1b4fbb96a,39,11,Italian/French,Shizuoka-ken Hamamatsu-shi Motoshirocho,34.7108955,137.7259397,Saturday,0,hpg_babe2c3d962d7bb6,2,13
2016-01-23,air_6c91a28278a16f64,17,8,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Saturday,0,hpg_945c2807cef88022,2,10
2016-01-23,air_789466e488705c93,29,23,Izakaya,Fukuoka-ken Kurume-shi Jonanmachi,33.3192865,130.5083735,Saturday,0,hpg_4ca41b70c41bc844,15,38
2016-01-23,air_7cc17a324ae5c7dc,21,0,Italian/French,Hyogo-ken Kobe-shi Kumoidori,34.6951242,135.1978525,Saturday,0,hpg_9b38b9e13da6da27,11,11
2016-01-23,air_96743eee94114261,24,24,Japanese food,Niigata-ken Niigata-shi Gakkochodori 1 Bancho,37.9163674,139.0363265,Saturday,0,hpg_a9d42bc9b56916f4,5,29
2016-01-23,air_97159fc4e90053fe,37,9,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Saturday,0,hpg_dc52241f21eb95f6,3,12
2016-01-23,air_a38f25e3399d1b25,8,0,Izakaya,Tokyo-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,Saturday,0,hpg_50378da9ffb9b6cd,10,10
2016-01-23,air_b9e27558fb8bd5c4,25,22,Izakaya,Tokyo-to Shibuya-ku Shibuya,35.6617773,139.7040506,Saturday,0,hpg_43a5666d1b6fa70b,15,37
2016-01-23,air_c225148c0fcc5c72,43,0,Cafe/Sweets,Hyogo-ken Kobe-shi Kumoidori,34.6951242,135.1978525,Saturday,0,hpg_ee424bb170e133f1,2,2
2016-01-23,air_c6a164dd4060e960,26,0,Dining bar,Osaka-fu Osaka-shi Ogimachi,34.7053617,135.5100252,Saturday,0,hpg_8ce73856596a7794,14,14
2016-01-23,air_cb7467aed805e7fe,27,0,Izakaya,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Saturday,0,hpg_aa7dfdc68a0a879c,3,3
2016-01-23,air_db4b38ebe7a7ceff,23,13,Dining bar,Osaka-fu Osaka-shi Shinmachi,34.6762311,135.4860587,Saturday,0,hpg_bcecaa70222d94e5,3,16
2016-01-23,air_db80363d35f10926,107,13,Dining bar,Hokkaido Asahikawa-shi 6 Jodori,43.7706355,142.364819,Saturday,0,hpg_878cc70b1abc76f7,2,15
2016-01-23,air_de88770300008624,34,0,Izakaya,Niigata-ken Niigata-shi Gakkochodori 1 Bancho,37.9163674,139.0363265,Saturday,0,hpg_a786d63904735f58,8,8
2016-01-23,air_f96765e800907c77,24,0,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Saturday,0,hpg_265bd3fe806f8b6e,4,4
2016-01-23,air_fe22ef5a9cbef123,42,3,Dining bar,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Saturday,0,hpg_ee8cad9cd96718da,13,16
2016-01-24,air_37189c92b6c761ec,4,0,Bar/Cocktail,Hokkaido Asahikawa-shi 6 Jodori,43.7706355,142.364819,Sunday,0,hpg_2e10e1956528199a,2,2
2016-01-24,air_6b15edd1b4fbb96a,37,9,Italian/French,Shizuoka-ken Hamamatsu-shi Motoshirocho,34.7108955,137.7259397,Sunday,0,hpg_babe2c3d962d7bb6,2,11
2016-01-24,air_6c91a28278a16f64,21,2,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Sunday,0,hpg_945c2807cef88022,2,4
2016-01-24,air_7cc17a324ae5c7dc,32,0,Italian/French,Hyogo-ken Kobe-shi Kumoidori,34.6951242,135.1978525,Sunday,0,hpg_9b38b9e13da6da27,4,4
2016-01-24,air_97159fc4e90053fe,30,5,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Sunday,0,hpg_dc52241f21eb95f6,5,10
2016-01-24,air_f690c42545146e0a,8,8,Japanese food,Hokkaido Sapporo-shi Minami 3 Jonishi,43.0568187,141.3539573,Sunday,0,hpg_0dc016db530f5c33,4,12
2016-01-24,air_fe22ef5a9cbef123,21,4,Dining bar,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Sunday,0,hpg_ee8cad9cd96718da,4,8
2016-01-25,air_290e7a57b390f78e,12,10,Italian/French,Tokyo-to Minato-ku Shibakoen,35.6580681,139.7515992,Monday,0,hpg_c5ec63f52e4a7e9e,3,13
2016-01-25,air_32460819c7600037,17,2,Dining bar,Osaka-fu Osaka-shi Shinmachi,34.6762311,135.4860587,Monday,0,hpg_ac318be70910278f,2,4
2016-01-25,air_63b13c56b7201bd9,5,0,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5869938,130.3948938,Monday,0,hpg_4bc649e72e2a239a,6,6
2016-01-25,air_968d72c12eed09f0,18,0,Italian/French,Tokyo-to Minato-ku Akasaka,35.6749184,139.736775,Monday,0,hpg_4dabe28f13a5b993,2,2
2016-01-25,air_f96765e800907c77,93,0,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Monday,0,hpg_265bd3fe806f8b6e,6,6
2016-01-26,air_2b8b29ddfd35018e,17,4,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Tuesday,0,hpg_2d4200d0ebdb4946,4,8
2016-01-26,air_638c35eb25e53eea,13,0,Italian/French,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Tuesday,0,hpg_f07ec7b288165b27,2,2
2016-01-26,air_63b13c56b7201bd9,9,0,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5869938,130.3948938,Tuesday,0,hpg_4bc649e72e2a239a,3,3
2016-01-26,air_683371d9baabf410,52,0,Japanese food,Hyogo-ken Himeji-shi Yasuda,34.815149,134.6853528,Tuesday,0,hpg_7dae95f9d3db1734,3,3
2016-01-27,air_290e7a57b390f78e,14,5,Italian/French,Tokyo-to Minato-ku Shibakoen,35.6580681,139.7515992,Wednesday,0,hpg_c5ec63f52e4a7e9e,3,8
2016-01-27,air_54d6c25d33f5260e,44,0,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283,Wednesday,0,hpg_62b71ee3f3c120c4,6,6
2016-01-27,air_54ed43163b7596c4,19,19,Izakaya,Tokyo-to Chuo-ku Tsukiji,35.6706505,139.7718614,Wednesday,0,hpg_583dddac1a035048,6,25
2016-01-27,air_5e70fe82f9e4fab6,14,0,Yakiniku/Korean food,Osaka-fu Osaka-shi Kyutaromachi,34.6812614,135.5098009,Wednesday,0,hpg_0a8cb1f2f6e27889,2,2
2016-01-27,air_6c91a28278a16f64,8,3,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Wednesday,0,hpg_945c2807cef88022,3,6
2016-01-27,air_707d4b6328f2c2df,22,0,Dining bar,Tokyo-to Shibuya-ku Shibuya,35.6617773,139.7040506,Wednesday,0,hpg_7acec6bb6ec9d98e,6,6
2016-01-27,air_96743eee94114261,17,16,Japanese food,Niigata-ken Niigata-shi Gakkochodori 1 Bancho,37.9163674,139.0363265,Wednesday,0,hpg_a9d42bc9b56916f4,2,18
2016-01-27,air_97159fc4e90053fe,27,0,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Wednesday,0,hpg_dc52241f21eb95f6,2,2
2016-01-27,air_b9e27558fb8bd5c4,21,18,Izakaya,Tokyo-to Shibuya-ku Shibuya,35.6617773,139.7040506,Wednesday,0,hpg_43a5666d1b6fa70b,3,21
2016-01-27,air_db80363d35f10926,4,0,Dining bar,Hokkaido Asahikawa-shi 6 Jodori,43.7706355,142.364819,Wednesday,0,hpg_878cc70b1abc76f7,2,2
2016-01-28,air_54d6c25d33f5260e,40,0,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283,Thursday,0,hpg_62b71ee3f3c120c4,2,2
2016-01-28,air_63b13c56b7201bd9,18,0,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5869938,130.3948938,Thursday,0,hpg_4bc649e72e2a239a,3,3
2016-01-28,air_683371d9baabf410,42,0,Japanese food,Hyogo-ken Himeji-shi Yasuda,34.815149,134.6853528,Thursday,0,hpg_7dae95f9d3db1734,2,2
2016-01-28,air_96743eee94114261,14,6,Japanese food,Niigata-ken Niigata-shi Gakkochodori 1 Bancho,37.9163674,139.0363265,Thursday,0,hpg_a9d42bc9b56916f4,2,8
2016-01-28,air_a38f25e3399d1b25,61,0,Izakaya,Tokyo-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,Thursday,0,hpg_50378da9ffb9b6cd,4,4
2016-01-28,air_c225148c0fcc5c72,28,0,Cafe/Sweets,Hyogo-ken Kobe-shi Kumoidori,34.6951242,135.1978525,Thursday,0,hpg_ee424bb170e133f1,3,3
2016-01-28,air_de88770300008624,13,0,Izakaya,Niigata-ken Niigata-shi Gakkochodori 1 Bancho,37.9163674,139.0363265,Thursday,0,hpg_a786d63904735f58,4,4
2016-01-29,air_082908692355165e,51,0,Italian/French,Tokyo-to Shinjuku-ku Kabukicho,35.6938401,139.7035494,Friday,0,hpg_b8715d0ac52b1763,2,2
2016-01-29,air_3e6cea17a9d2c0f1,12,0,Izakaya,Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike,34.7569503,134.8411775,Friday,0,hpg_47c5b2b16a840e89,4,4
2016-01-29,air_54ed43163b7596c4,21,9,Izakaya,Tokyo-to Chuo-ku Tsukiji,35.6706505,139.7718614,Friday,0,hpg_583dddac1a035048,3,12
2016-01-29,air_622375b4815cf5cb,19,9,Izakaya,Fukuoka-ken Kitakyushu-shi None,33.8664649,130.7649232,Friday,0,hpg_ab64d4038f396dc3,2,11
2016-01-29,air_63b13c56b7201bd9,23,0,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5869938,130.3948938,Friday,0,hpg_4bc649e72e2a239a,4,4
2016-01-29,air_6b15edd1b4fbb96a,34,19,Italian/French,Shizuoka-ken Hamamatsu-shi Motoshirocho,34.7108955,137.7259397,Friday,0,hpg_babe2c3d962d7bb6,10,29
2016-01-29,air_6c91a28278a16f64,9,6,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Friday,0,hpg_945c2807cef88022,2,8
2016-01-29,air_789466e488705c93,48,39,Izakaya,Fukuoka-ken Kurume-shi Jonanmachi,33.3192865,130.5083735,Friday,0,hpg_4ca41b70c41bc844,6,45
2016-01-29,air_7cc17a324ae5c7dc,4,0,Italian/French,Hyogo-ken Kobe-shi Kumoidori,34.6951242,135.1978525,Friday,0,hpg_9b38b9e13da6da27,2,2
2016-01-29,air_968d72c12eed09f0,26,0,Italian/French,Tokyo-to Minato-ku Akasaka,35.6749184,139.736775,Friday,0,hpg_4dabe28f13a5b993,3,3
2016-01-29,air_a38f25e3399d1b25,64,0,Izakaya,Tokyo-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,Friday,0,hpg_50378da9ffb9b6cd,13,13
2016-01-29,air_b9e27558fb8bd5c4,25,16,Izakaya,Tokyo-to Shibuya-ku Shibuya,35.6617773,139.7040506,Friday,0,hpg_43a5666d1b6fa70b,2,18
2016-01-29,air_ba495cccc8f0f237,34,0,Bar/Cocktail,Tokyo-to Chuo-ku Ginza,35.6721142,139.7708253,Friday,0,hpg_eaa312b3100ae94b,6,6
2016-01-29,air_c225148c0fcc5c72,14,0,Cafe/Sweets,Hyogo-ken Kobe-shi Kumoidori,34.6951242,135.1978525,Friday,0,hpg_ee424bb170e133f1,3,3
2016-01-29,air_c6a164dd4060e960,26,0,Dining bar,Osaka-fu Osaka-shi Ogimachi,34.7053617,135.5100252,Friday,0,hpg_8ce73856596a7794,5,5
2016-01-29,air_db4b38ebe7a7ceff,20,8,Dining bar,Osaka-fu Osaka-shi Shinmachi,34.6762311,135.4860587,Friday,0,hpg_bcecaa70222d94e5,2,10
2016-01-29,air_db80363d35f10926,6,4,Dining bar,Hokkaido Asahikawa-shi 6 Jodori,43.7706355,142.364819,Friday,0,hpg_878cc70b1abc76f7,2,6
2016-01-29,air_de88770300008624,35,0,Izakaya,Niigata-ken Niigata-shi Gakkochodori 1 Bancho,37.9163674,139.0363265,Friday,0,hpg_a786d63904735f58,2,2
2016-01-29,air_ef789667e2e6fe96,27,0,Dining bar,Tokyo-to Machida-shi Morino,35.546631,139.4386186,Friday,0,hpg_f76ad2d2d0134bdd,6,6
2016-01-29,air_f690c42545146e0a,19,19,Japanese food,Hokkaido Sapporo-shi Minami 3 Jonishi,43.0568187,141.3539573,Friday,0,hpg_0dc016db530f5c33,6,25
2016-01-30,air_37189c92b6c761ec,40,0,Bar/Cocktail,Hokkaido Asahikawa-shi 6 Jodori,43.7706355,142.364819,Saturday,0,hpg_2e10e1956528199a,2,2
2016-01-30,air_622375b4815cf5cb,90,86,Izakaya,Fukuoka-ken Kitakyushu-shi None,33.8664649,130.7649232,Saturday,0,hpg_ab64d4038f396dc3,7,93
2016-01-30,air_638c35eb25e53eea,45,0,Italian/French,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Saturday,0,hpg_f07ec7b288165b27,17,17
2016-01-30,air_63b13c56b7201bd9,69,0,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5869938,130.3948938,Saturday,0,hpg_4bc649e72e2a239a,12,12
2016-01-30,air_6b15edd1b4fbb96a,78,32,Italian/French,Shizuoka-ken Hamamatsu-shi Motoshirocho,34.7108955,137.7259397,Saturday,0,hpg_babe2c3d962d7bb6,20,52
2016-01-30,air_6c91a28278a16f64,23,2,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Saturday,0,hpg_945c2807cef88022,2,4
2016-01-30,air_789466e488705c93,48,33,Izakaya,Fukuoka-ken Kurume-shi Jonanmachi,33.3192865,130.5083735,Saturday,0,hpg_4ca41b70c41bc844,11,44
2016-01-30,air_7cc17a324ae5c7dc,21,0,Italian/French,Hyogo-ken Kobe-shi Kumoidori,34.6951242,135.1978525,Saturday,0,hpg_9b38b9e13da6da27,11,11
2016-01-30,air_97159fc4e90053fe,42,2,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Saturday,0,hpg_dc52241f21eb95f6,2,4
2016-01-30,air_c225148c0fcc5c72,31,0,Cafe/Sweets,Hyogo-ken Kobe-shi Kumoidori,34.6951242,135.1978525,Saturday,0,hpg_ee424bb170e133f1,2,2
2016-01-30,air_c6a164dd4060e960,43,0,Dining bar,Osaka-fu Osaka-shi Ogimachi,34.7053617,135.5100252,Saturday,0,hpg_8ce73856596a7794,8,8
2016-01-30,air_c73d319ffabf287a,42,0,Yakiniku/Korean food,Hyogo-ken Kobe-shi Kumoidori,34.6951242,135.1978525,Saturday,0,hpg_e8f879fcbf993278,2,2
2016-01-30,air_de88770300008624,28,0,Izakaya,Niigata-ken Niigata-shi Gakkochodori 1 Bancho,37.9163674,139.0363265,Saturday,0,hpg_a786d63904735f58,3,3
2016-01-30,air_fe22ef5a9cbef123,22,23,Dining bar,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Saturday,0,hpg_ee8cad9cd96718da,3,26
2016-01-31,air_63b13c56b7201bd9,42,0,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5869938,130.3948938,Sunday,0,hpg_4bc649e72e2a239a,21,21
2016-01-31,air_683371d9baabf410,33,0,Japanese food,Hyogo-ken Himeji-shi Yasuda,34.815149,134.6853528,Sunday,0,hpg_7dae95f9d3db1734,13,13
2016-01-31,air_6b15edd1b4fbb96a,49,7,Italian/French,Shizuoka-ken Hamamatsu-shi Motoshirocho,34.7108955,137.7259397,Sunday,0,hpg_babe2c3d962d7bb6,2,9
2016-01-31,air_6c91a28278a16f64,35,4,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Sunday,0,hpg_945c2807cef88022,6,10
2016-01-31,air_6e3fd96320d24324,4,0,Izakaya,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.4858993,133.3623127,Sunday,0,hpg_3f89e343b3e1d336,3,3
2016-01-31,air_7cc17a324ae5c7dc,23,0,Italian/French,Hyogo-ken Kobe-shi Kumoidori,34.6951242,135.1978525,Sunday,0,hpg_9b38b9e13da6da27,8,8
2016-01-31,air_97159fc4e90053fe,39,0,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Sunday,0,hpg_dc52241f21eb95f6,2,2
2016-01-31,air_a38f25e3399d1b25,33,0,Izakaya,Tokyo-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,Sunday,0,hpg_50378da9ffb9b6cd,30,30
2016-01-31,air_db4b38ebe7a7ceff,25,13,Dining bar,Osaka-fu Osaka-shi Shinmachi,34.6762311,135.4860587,Sunday,0,hpg_bcecaa70222d94e5,2,15
2016-02-01,air_2cee51fa6fdf6c0d,11,6,Western food,Tokyo-to Shibuya-ku Shibuya,35.6617773,139.7040506,Monday,0,hpg_113fd6e4fa77800f,4,10
2016-02-01,air_b4f32bcc399da2b9,12,2,Dining bar,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Monday,0,hpg_95875f687b36070f,2,4
2016-02-01,air_de88770300008624,26,0,Izakaya,Niigata-ken Niigata-shi Gakkochodori 1 Bancho,37.9163674,139.0363265,Monday,0,hpg_a786d63904735f58,8,8
2016-02-01,air_fe22ef5a9cbef123,16,2,Dining bar,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Monday,0,hpg_ee8cad9cd96718da,2,4
2016-02-02,air_37189c92b6c761ec,3,0,Bar/Cocktail,Hokkaido Asahikawa-shi 6 Jodori,43.7706355,142.364819,Tuesday,0,hpg_2e10e1956528199a,3,3
2016-02-02,air_54d6c25d33f5260e,28,0,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283,Tuesday,0,hpg_62b71ee3f3c120c4,7,7
2016-02-02,air_63b13c56b7201bd9,24,0,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5869938,130.3948938,Tuesday,0,hpg_4bc649e72e2a239a,2,2
2016-02-02,air_683371d9baabf410,25,0,Japanese food,Hyogo-ken Himeji-shi Yasuda,34.815149,134.6853528,Tuesday,0,hpg_7dae95f9d3db1734,2,2
2016-02-02,air_6b15edd1b4fbb96a,32,4,Italian/French,Shizuoka-ken Hamamatsu-shi Motoshirocho,34.7108955,137.7259397,Tuesday,0,hpg_babe2c3d962d7bb6,2,6
2016-02-02,air_789466e488705c93,19,3,Izakaya,Fukuoka-ken Kurume-shi Jonanmachi,33.3192865,130.5083735,Tuesday,0,hpg_4ca41b70c41bc844,3,6
2016-02-02,air_7cc17a324ae5c7dc,7,0,Italian/French,Hyogo-ken Kobe-shi Kumoidori,34.6951242,135.1978525,Tuesday,0,hpg_9b38b9e13da6da27,5,5
2016-02-02,air_968d72c12eed09f0,6,0,Italian/French,Tokyo-to Minato-ku Akasaka,35.6749184,139.736775,Tuesday,0,hpg_4dabe28f13a5b993,2,2
2016-02-03,air_638c35eb25e53eea,26,0,Italian/French,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Wednesday,0,hpg_f07ec7b288165b27,2,2
2016-02-03,air_63b13c56b7201bd9,30,0,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5869938,130.3948938,Wednesday,0,hpg_4bc649e72e2a239a,2,2
2016-02-03,air_7cc17a324ae5c7dc,3,0,Italian/French,Hyogo-ken Kobe-shi Kumoidori,34.6951242,135.1978525,Wednesday,0,hpg_9b38b9e13da6da27,2,2
2016-02-03,air_c73d319ffabf287a,9,4,Yakiniku/Korean food,Hyogo-ken Kobe-shi Kumoidori,34.6951242,135.1978525,Wednesday,0,hpg_e8f879fcbf993278,4,8
2016-02-03,air_fe22ef5a9cbef123,7,0,Dining bar,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Wednesday,0,hpg_ee8cad9cd96718da,9,9
2016-02-04,air_2cee51fa6fdf6c0d,2,4,Western food,Tokyo-to Shibuya-ku Shibuya,35.6617773,139.7040506,Thursday,0,hpg_113fd6e4fa77800f,2,6
2016-02-04,air_54ed43163b7596c4,23,19,Izakaya,Tokyo-to Chuo-ku Tsukiji,35.6706505,139.7718614,Thursday,0,hpg_583dddac1a035048,7,26
2016-02-04,air_622375b4815cf5cb,8,2,Izakaya,Fukuoka-ken Kitakyushu-shi None,33.8664649,130.7649232,Thursday,0,hpg_ab64d4038f396dc3,5,7
2016-02-04,air_638c35eb25e53eea,10,0,Italian/French,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Thursday,0,hpg_f07ec7b288165b27,3,3
2016-02-04,air_63b13c56b7201bd9,35,0,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5869938,130.3948938,Thursday,0,hpg_4bc649e72e2a239a,3,3
2016-02-04,air_683371d9baabf410,24,0,Japanese food,Hyogo-ken Himeji-shi Yasuda,34.815149,134.6853528,Thursday,0,hpg_7dae95f9d3db1734,5,5
2016-02-04,air_7cc17a324ae5c7dc,13,0,Italian/French,Hyogo-ken Kobe-shi Kumoidori,34.6951242,135.1978525,Thursday,0,hpg_9b38b9e13da6da27,7,7
2016-02-04,air_c6a164dd4060e960,4,0,Dining bar,Osaka-fu Osaka-shi Ogimachi,34.7053617,135.5100252,Thursday,0,hpg_8ce73856596a7794,2,2
2016-02-04,air_de88770300008624,2,0,Izakaya,Niigata-ken Niigata-shi Gakkochodori 1 Bancho,37.9163674,139.0363265,Thursday,0,hpg_a786d63904735f58,2,2
2016-02-04,air_f690c42545146e0a,2,3,Japanese food,Hokkaido Sapporo-shi Minami 3 Jonishi,43.0568187,141.3539573,Thursday,0,hpg_0dc016db530f5c33,3,6
2016-02-05,air_082908692355165e,11,2,Italian/French,Tokyo-to Shinjuku-ku Kabukicho,35.6938401,139.7035494,Friday,0,hpg_b8715d0ac52b1763,4,6
2016-02-05,air_1d1e8860ae04f8e9,3,0,Izakaya,Tokyo-to Shinjuku-ku Kabukicho,35.6938401,139.7035494,Friday,0,hpg_2fcae64da5287bf5,2,2
2016-02-05,air_290e7a57b390f78e,14,14,Italian/French,Tokyo-to Minato-ku Shibakoen,35.6580681,139.7515992,Friday,0,hpg_c5ec63f52e4a7e9e,4,18
2016-02-05,air_3e6cea17a9d2c0f1,24,0,Izakaya,Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike,34.7569503,134.8411775,Friday,0,hpg_47c5b2b16a840e89,7,7
2016-02-05,air_4cca5666eaf5c709,31,5,Izakaya,Tokyo-to Koto-ku Kameido,35.6995366,139.8265727,Friday,0,hpg_f83413cde79ac5e7,3,8
2016-02-05,air_54d6c25d33f5260e,45,0,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283,Friday,0,hpg_62b71ee3f3c120c4,2,2
2016-02-05,air_54ed43163b7596c4,26,21,Izakaya,Tokyo-to Chuo-ku Tsukiji,35.6706505,139.7718614,Friday,0,hpg_583dddac1a035048,11,32
2016-02-05,air_5e70fe82f9e4fab6,15,0,Yakiniku/Korean food,Osaka-fu Osaka-shi Kyutaromachi,34.6812614,135.5098009,Friday,0,hpg_0a8cb1f2f6e27889,2,2
